ORD002750,Carl's Jr,Burger,Hyderabad,346.0,21,4.7,6,1,Lunch,1,UPI,2024-08-11,8,1
ORD002751,Baskin Robbins,Desserts,Mumbai,219.0,38,3.5,1,0,Evening,0,Cash,2024-05-05,5,0
ORD002752,Keventers,Desserts,Mumbai,159.0,38,4.8,3,0,Lunch,1,UPI,2024-02-05,2,0
ORD002753,Nobu,Sushi,Mumbai,629.0,43,4.0,1,0,Late Night,1,UPI,2024-04-03,4,1
ORD002754,Punjab Grill,North Indian,Hyderabad,418.0,14,4.7,7,1,Evening,1,UPI,2024-06-17,6,1
ORD002755,EatFit,Healthy,Ahmedabad,281.0,28,4.2,3,1,Lunch,0,Card,2024-03-06,3,0
ORD002756,Chowman,Chinese,Bangalore,569.0,39,4.5,1,0,Evening,0,UPI,2024-08-12,8,0
ORD002757,Paradise Biryani,Biryani,Hyderabad,364.0,34,4.3,2,1,Lunch,0,Card,2024-12-19,12,1
ORD002758,Naturals,Desserts,Mumbai,253.0,35,4.0,7,0,Lunch,1,UPI,2024-06-24,6,0
ORD002759,Sakura Sushi,Sushi,Mumbai,699.0,31,4.6,7,0,Evening,0,Wallet,2024-07-01,7,0
ORD002760,Nobu,Sushi,Mumbai,759.0,37,4.7,2,0,Late Night,0,Card,2024-12-03,12,1
ORD002761,Carl's Jr,Burger,Chennai,161.0,34,4.2,7,1,Morning,1,Cash,2024-10-22,10,0
ORD002762,Chowman,Chinese,Mumbai,404.0,30,4.6,6,1,Morning,0,Wallet,2024-12-20,12,1
ORD002763,Chaayos,Street Food,Delhi,179.0,35,4.4,5,0,Late Night,0,UPI,2024-01-23,1,0
ORD002764,Freshly,Healthy,Chennai,234.0,26,4.6,5,0,Late Night,0,UPI,2024-11-08,11,1
ORD002765,Moti Mahal,North Indian,Hyderabad,506.0,15,4.5,4,1,Evening,1,UPI,2024-05-21,5,1
ORD002766,Murugan Idli Shop,South Indian,Delhi,143.0,25,4.8,5,0,Lunch,0,UPI,2024-12-07,12,1
ORD002767,McDonald's,Burger,Pune,349.0,43,4.3,7,0,Evening,1,UPI,2024-03-25,3,0
ORD002768,EatFit,Healthy,Hyderabad,497.0,34,4.0,6,1,Lunch,1,Card,2024-04-27,4,1
ORD002769,Udupi Palace,South Indian,Mumbai,250.0,48,4.6,6,1,Late Night,1,UPI,2024-05-17,5,1
ORD002770,Dakshin,South Indian,Kolkata,141.0,30,4.7,6,1,Evening,0,UPI,2024-01-16,1,1
ORD002771,Mainland China,Chinese,Bangalore,431.0,36,3.5,7,0,Late Night,1,Card,2024-02-22,2,0
ORD002772,Chinese Wok,Chinese,Mumbai,485.0,44,4.1,1,0,Late Night,0,Card,2024-04-16,4,0
ORD002773,Hyderabad House,Biryani,Ahmedabad,483.0,41,4.7,3,0,Evening,0,UPI,2024-06-24,6,0
ORD002774,Nobu,Sushi,Hyderabad,390.0,31,4.5,6,1,Lunch,0,Card,2024-10-07,10,1
ORD002775,Freshly,Healthy,Hyderabad,435.0,22,4.4,6,1,Lunch,0,UPI,2024-11-02,11,0
ORD002776,McDonald's,Burger,Pune,186.0,37,4.7,3,1,Evening,0,Card,2024-08-27,8,1
ORD002777,Pizza Hut,Pizza,Pune,596.0,10,4.2,2,0,Evening,1,Wallet,2024-06-16,6,0
ORD002778,McDonald's,Burger,Mumbai,369.0,32,4.3,2,1,Lunch,0,Wallet,2024-02-27,2,1
ORD002779,Paradise Biryani,Biryani,Mumbai,461.0,40,4.6,5,0,Lunch,0,Cash,2024-08-18,8,1
ORD002780,Barbeque Nation,North Indian,Pune,496.0,37,4.5,2,0,Lunch,1,Card,2024-12-27,12,1
ORD002781,Edo Japan,Sushi,Chennai,650.0,35,4.2,1,1,Lunch,1,UPI,2024-04-06,4,1
ORD002782,La Pino'z,Pizza,Bangalore,632.0,31,4.8,7,0,Late Night,0,UPI,2024-07-02,7,1
ORD002783,Naturals,Desserts,Hyderabad,191.0,26,5.0,6,0,Lunch,0,Cash,2024-05-05,5,1
ORD002784,Pind Balluchi,North Indian,Mumbai,318.0,37,4.1,6,0,Lunch,1,Cash,2024-10-12,10,0
ORD002785,Mainland China,Chinese,Pune,556.0,37,4.2,2,0,Late Night,0,UPI,2024-07-01,7,0
ORD002786,Udupi Palace,South Indian,Pune,200.0,36,4.6,3,0,Evening,1,Card,2024-04-17,4,1
ORD002787,Wow! Momo,Desserts,Kolkata,208.0,32,4.1,2,0,Evening,0,Card,2024-07-20,7,0
ORD002788,McDonald's,Burger,Pune,202.0,26,4.4,3,0,Lunch,0,UPI,2024-07-26,7,0
ORD002789,McDonald's,Burger,Delhi,181.0,41,4.2,4,1,Lunch,0,Cash,2024-09-25,9,1
ORD002790,Dragon House,Chinese,Mumbai,418.0,40,4.5,1,0,Evening,0,UPI,2024-08-26,8,1
ORD002791,Dum Pukht,Biryani,Chennai,367.0,42,4.3,4,1,Lunch,1,UPI,2024-08-20,8,0
ORD002792,Green Bowl,Healthy,Chennai,310.0,29,4.7,6,0,Lunch,0,Card,2024-12-16,12,1
ORD002793,Wow! Momo,Desserts,Mumbai,156.0,38,4.4,6,0,Evening,1,Wallet,2024-07-09,7,0
ORD002794,Keventers,Desserts,Hyderabad,167.0,21,4.4,4,0,Evening,0,Card,2024-04-01,4,1
ORD002795,Haldiram's,Street Food,Kolkata,189.0,45,4.7,7,0,Evening,1,UPI,2024-07-19,7,0
ORD002796,Punjab Grill,North Indian,Mumbai,383.0,40,4.6,4,0,Late Night,1,UPI,2024-01-01,1,1
ORD002797,Nobu,Sushi,Bangalore,891.0,36,4.7,3,0,Late Night,0,UPI,2024-04-26,4,1
ORD002798,Pind Balluchi,North Indian,Delhi,288.0,51,3.0,2,0,Evening,0,Card,2024-05-07,5,0
ORD002799,Green Bowl,Healthy,Delhi,483.0,47,4.5,6,0,Lunch,0,Card,2024-09-19,9,1
ORD002800,Burger King,Burger,Hyderabad,321.0,16,4.4,7,1,Evening,0,Cash,2024-10-26,10,0
ORD002801,Carl's Jr,Burger,Pune,237.0,41,4.7,4,0,Late Night,0,UPI,2024-07-07,7,1
ORD002802,Burger King,Burger,Bangalore,156.0,44,3.5,6,1,Morning,1,Wallet,2024-11-08,11,0
ORD002803,Chaayos,Street Food,Hyderabad,190.0,14,4.7,4,0,Lunch,1,Cash,2024-11-08,11,1
ORD002804,McDonald's,Burger,Mumbai,389.0,52,4.1,7,0,Evening,0,UPI,2024-01-13,1,0
ORD002805,Green Bowl,Healthy,Chennai,499.0,25,4.5,1,1,Evening,1,UPI,2024-07-22,7,1
ORD002806,Mainland China,Chinese,Ahmedabad,373.0,35,4.6,3,0,Evening,0,Card,2024-06-04,6,1
ORD002807,Edo Japan,Sushi,Chennai,404.0,25,4.1,2,1,Evening,0,Card,2024-02-24,2,0
ORD002808,Green Bowl,Healthy,Kolkata,293.0,51,4.1,4,1,Evening,0,Cash,2024-05-19,5,0
ORD002809,Nobu,Sushi,Hyderabad,541.0,29,4.6,6,0,Lunch,0,UPI,2024-01-09,1,0
ORD002810,Salad Days,Healthy,Hyderabad,228.0,35,4.1,4,1,Morning,0,Card,2024-06-17,6,0
ORD002811,Burger King,Burger,Mumbai,281.0,41,4.4,2,0,Evening,0,Wallet,2024-11-10,11,1
ORD002812,Chowman,Chinese,Bangalore,437.0,26,4.2,7,1,Evening,1,Wallet,2024-06-24,6,1
ORD002813,Keventers,Desserts,Pune,225.0,31,3.5,1,0,Late Night,0,Cash,2024-03-09,3,0
ORD002814,Punjab Grill,North Indian,Delhi,265.0,26,4.0,4,0,Lunch,0,Wallet,2024-09-12,9,0
ORD002815,Saravana Bhavan,South Indian,Ahmedabad,181.0,31,4.1,4,0,Evening,1,Wallet,2024-11-07,11,0
ORD002816,Chinese Wok,Chinese,Bangalore,349.0,33,4.4,2,1,Lunch,1,Wallet,2024-03-03,3,1
ORD002817,The Dessert Factory,Desserts,Mumbai,252.0,28,4.2,7,1,Evening,1,UPI,2024-04-18,4,0
ORD002818,Paradise Biryani,Biryani,Mumbai,474.0,36,4.7,5,1,Morning,1,UPI,2024-12-15,12,1
ORD002819,Freshly,Healthy,Bangalore,276.0,26,3.5,6,1,Late Night,0,UPI,2024-12-24,12,0
ORD002820,Paradise Biryani,Biryani,Delhi,346.0,34,4.5,5,0,Late Night,0,UPI,2024-08-07,8,0
ORD002821,Wow! Momo,Desserts,Mumbai,175.0,38,4.0,5,0,Evening,0,UPI,2024-08-09,8,0
ORD002822,Dragon House,Chinese,Mumbai,409.0,45,4.8,7,1,Morning,0,UPI,2024-01-13,1,0
ORD002823,Salad Days,Healthy,Bangalore,284.0,27,3.5,5,0,Evening,0,Wallet,2024-01-08,1,0
ORD002824,Saravana Bhavan,South Indian,Hyderabad,218.0,21,4.1,1,1,Lunch,1,UPI,2024-06-15,6,0
ORD002825,McDonald's,Burger,Mumbai,189.0,42,4.2,6,0,Morning,0,Card,2024-11-21,11,0
ORD002826,EatFit,Healthy,Bangalore,415.0,35,4.0,5,0,Evening,1,Cash,2024-04-21,4,0
ORD002827,Salad Days,Healthy,Hyderabad,310.0,34,4.8,3,0,Lunch,0,Wallet,2024-07-25,7,1
ORD002828,The Oriental,Chinese,Bangalore,415.0,33,4.1,5,1,Late Night,1,Card,2024-07-05,7,1
ORD002829,Dragon House,Chinese,Bangalore,437.0,39,4.0,4,0,Evening,0,Wallet,2024-01-25,1,0
ORD002830,Wow! Momo,Desserts,Bangalore,243.0,11,3.5,7,0,Lunch,1,UPI,2024-05-09,5,0
ORD002831,Domino's,Pizza,Hyderabad,300.0,22,4.7,6,0,Lunch,1,UPI,2024-09-11,9,1
ORD002832,Nourish,Healthy,Mumbai,345.0,40,4.5,2,0,Late Night,0,UPI,2024-01-26,1,0
ORD002833,Moti Mahal,North Indian,Delhi,589.0,37,4.6,4,1,Evening,1,UPI,2024-06-22,6,1
ORD002834,Salad Days,Healthy,Delhi,298.0,39,4.6,6,0,Evening,0,Card,2024-03-04,3,0
ORD002835,Wow! Momo,Desserts,Chennai,178.0,37,4.9,6,1,Late Night,0,Wallet,2024-08-26,8,1
ORD002836,Sushi Garden,Sushi,Mumbai,413.0,35,4.6,5,0,Morning,1,UPI,2024-09-26,9,0
ORD002837,Dum Pukht,Biryani,Mumbai,427.0,42,4.3,4,0,Lunch,1,Card,2024-10-25,10,1
ORD002838,Burger Singh,Burger,Chennai,175.0,28,4.2,5,0,Evening,0,Card,2024-02-03,2,0
ORD002839,Ovenstory,Pizza,Mumbai,530.0,43,4.2,2,1,Late Night,1,UPI,2024-11-04,11,1
ORD002840,Murugan Idli Shop,South Indian,Delhi,200.0,41,4.3,5,0,Evening,1,UPI,2024-05-25,5,0
ORD002841,Dakshin,South Indian,Mumbai,193.0,31,4.1,3,1,Evening,1,Wallet,2024-04-23,4,0
ORD002842,Murugan Idli Shop,South Indian,Mumbai,242.0,42,4.3,7,0,Lunch,0,Wallet,2024-10-25,10,0
ORD002843,Dragon House,Chinese,Chennai,424.0,34,4.0,6,0,Evening,0,UPI,2024-03-05,3,0
ORD002844,Udupi Palace,South Indian,Hyderabad,206.0,29,4.2,1,0,Evening,0,UPI,2024-09-05,9,0
ORD002845,McDonald's,Burger,Bangalore,221.0,38,4.1,5,1,Evening,1,Cash,2024-12-10,12,0
ORD002846,Hyderabad House,Biryani,Bangalore,353.0,36,4.8,1,0,Evening,0,UPI,2024-08-05,8,0
ORD002847,Udupi Palace,South Indian,Bangalore,179.0,28,4.4,2,0,Evening,1,Cash,2024-02-12,2,1
ORD002848,Salad Days,Healthy,Bangalore,228.0,31,4.7,7,0,Evening,0,UPI,2024-01-04,1,0
ORD002849,Salad Days,Healthy,Delhi,442.0,39,4.5,1,0,Lunch,1,UPI,2024-01-25,1,1
ORD002850,Chinese Wok,Chinese,Chennai,471.0,29,4.5,3,0,Evening,0,Wallet,2024-01-05,1,1
ORD002851,The Burger Club,Burger,Chennai,174.0,24,3.0,3,0,Evening,0,UPI,2024-12-16,12,0
ORD002852,Paradise Biryani,Biryani,Bangalore,246.0,29,3.0,2,1,Lunch,0,UPI,2024-05-15,5,0
ORD002853,La Pino'z,Pizza,Ahmedabad,308.0,28,4.2,4,1,Evening,0,Card,2024-04-17,4,0
ORD002854,Wow! Momo,Desserts,Delhi,235.0,26,3.5,2,0,Late Night,1,UPI,2024-08-06,8,1
ORD002855,Paradise Biryani,Biryani,Bangalore,434.0,31,4.2,4,0,Evening,1,Card,2024-10-15,10,0
ORD002856,Baskin Robbins,Desserts,Pune,172.0,41,4.5,2,0,Evening,1,Card,2024-09-08,9,1
ORD002857,Nobu,Sushi,Chennai,834.0,32,4.6,6,1,Lunch,1,Card,2024-10-04,10,1
ORD002858,Naturals,Desserts,Chennai,266.0,26,4.5,5,1,Lunch,0,UPI,2024-05-05,5,1
ORD002859,Saffron,North Indian,Hyderabad,619.0,24,4.5,2,0,Evening,0,Wallet,2024-12-03,12,1
ORD002860,Salad Days,Healthy,Mumbai,498.0,59,4.0,4,0,Evening,1,Cash,2024-03-11,3,0
ORD002861,The Burger Club,Burger,Pune,359.0,31,4.1,7,1,Evening,1,UPI,2024-05-26,5,1
ORD002862,Bikanervala,Street Food,Mumbai,113.0,44,3.5,3,0,Lunch,0,Card,2024-09-25,9,0
ORD002863,Mainland China,Chinese,Delhi,244.0,32,4.7,1,1,Evening,0,UPI,2024-12-19,12,1
ORD002864,Punjab Grill,North Indian,Delhi,557.0,41,4.3,1,0,Late Night,0,Wallet,2024-03-27,3,1
ORD002865,Keventers,Desserts,Pune,156.0,21,4.3,1,0,Lunch,1,Card,2024-05-17,5,1
ORD002866,Dakshin,South Indian,Bangalore,193.0,31,4.5,6,1,Evening,1,Card,2024-05-21,5,1
ORD002867,The Burger Club,Burger,Delhi,172.0,35,4.9,7,0,Late Night,1,UPI,2024-01-02,1,1
ORD002868,Barbeque Nation,North Indian,Hyderabad,520.0,10,4.5,4,0,Late Night,1,Card,2024-10-13,10,1
ORD002869,The Oriental,Chinese,Delhi,376.0,41,4.0,5,0,Morning,0,UPI,2024-11-14,11,0
ORD002870,EatFit,Healthy,Chennai,259.0,25,4.8,7,0,Late Night,0,Card,2024-09-11,9,1
ORD002871,The Burger Club,Burger,Hyderabad,312.0,34,4.2,3,1,Evening,1,UPI,2024-04-11,4,1
ORD002872,Dragon House,Chinese,Delhi,569.0,35,4.6,4,0,Lunch,0,Card,2024-05-13,5,1
ORD002873,Edo Japan,Sushi,Mumbai,649.0,32,4.6,5,0,Evening,1,Wallet,2024-10-11,10,0
ORD002874,Wasabi,Sushi,Hyderabad,711.0,32,4.3,6,1,Evening,1,Wallet,2024-02-11,2,1
ORD002875,Chowman,Chinese,Mumbai,281.0,38,4.4,7,0,Evening,0,UPI,2024-02-02,2,0
ORD002876,Punjab Grill,North Indian,Hyderabad,307.0,28,4.2,7,1,Evening,0,Wallet,2024-11-07,11,0
ORD002877,Burger Singh,Burger,Mumbai,265.0,44,4.6,2,1,Evening,0,UPI,2024-09-02,9,1
ORD002878,Pind Balluchi,North Indian,Bangalore,570.0,36,4.9,6,0,Evening,1,UPI,2024-12-07,12,0
ORD002879,Domino's,Pizza,Chennai,646.0,24,4.4,4,1,Lunch,1,Card,2024-01-11,1,1
ORD002880,Naturals,Desserts,Chennai,211.0,16,5.0,5,1,Evening,0,Card,2024-10-16,10,1
ORD002881,La Pino'z,Pizza,Delhi,417.0,30,4.2,6,0,Late Night,0,Cash,2024-02-09,2,0
ORD002882,Sushi Garden,Sushi,Hyderabad,793.0,26,4.1,3,0,Morning,0,Card,2024-02-06,2,1
ORD002883,Salad Days,Healthy,Kolkata,286.0,32,5.0,1,0,Morning,0,UPI,2024-08-24,8,1
ORD002884,Paradise Biryani,Biryani,Delhi,264.0,49,4.3,2,0,Lunch,0,Card,2024-08-06,8,0
ORD002885,The Dessert Factory,Desserts,Hyderabad,236.0,44,4.7,2,1,Evening,1,UPI,2024-09-18,9,0
ORD002886,Nobu,Sushi,Chennai,794.0,29,3.5,1,0,Evening,1,UPI,2024-06-21,6,0
ORD002887,Saffron,North Indian,Hyderabad,585.0,31,4.5,3,1,Lunch,1,Card,2024-01-04,1,1
ORD002888,Barbeque Nation,North Indian,Delhi,467.0,34,3.0,6,0,Late Night,0,UPI,2024-05-24,5,0
ORD002889,Pind Balluchi,North Indian,Mumbai,590.0,34,4.4,7,1,Lunch,1,UPI,2024-11-02,11,1
ORD002890,Salad Days,Healthy,Mumbai,204.0,38,4.6,1,0,Lunch,1,Card,2024-10-08,10,0
ORD002891,Ovenstory,Pizza,Pune,372.0,27,4.5,7,1,Lunch,0,Wallet,2024-11-15,11,1
ORD002892,Bawarchi,Biryani,Mumbai,444.0,33,4.5,7,0,Morning,0,UPI,2024-06-24,6,0
ORD002893,Saffron,North Indian,Hyderabad,408.0,23,4.3,5,0,Evening,1,Card,2024-09-20,9,1
ORD002894,Oven Story,Street Food,Kolkata,116.0,27,4.5,7,0,Lunch,1,Wallet,2024-01-05,1,0
ORD002895,Keventers,Desserts,Kolkata,236.0,33,4.7,6,0,Evening,0,UPI,2024-04-21,4,1
ORD002896,Burger King,Burger,Delhi,353.0,39,4.4,4,1,Evening,0,Cash,2024-03-17,3,1
ORD002897,Bikanervala,Street Food,Mumbai,144.0,30,4.4,3,0,Evening,1,UPI,2024-06-02,6,0
ORD002898,Paradise Biryani,Biryani,Hyderabad,340.0,30,4.7,5,0,Lunch,0,Cash,2024-02-04,2,0
ORD002899,Freshly,Healthy,Chennai,437.0,29,4.1,1,0,Morning,1,UPI,2024-09-12,9,0
ORD002900,Dum Pukht,Biryani,Hyderabad,434.0,26,4.5,3,0,Evening,1,UPI,2024-03-05,3,1
ORD002901,Burger King,Burger,Hyderabad,364.0,30,4.4,3,0,Lunch,1,UPI,2024-12-06,12,1
ORD002902,The Dessert Factory,Desserts,Mumbai,212.0,52,4.3,1,0,Lunch,1,UPI,2024-11-10,11,0
ORD002903,McDonald's,Burger,Hyderabad,199.0,26,4.3,5,0,Late Night,1,UPI,2024-02-11,2,1
ORD002904,Mainland China,Chinese,Hyderabad,417.0,20,4.5,4,0,Lunch,0,Card,2024-12-04,12,0
ORD002905,Keventers,Desserts,Mumbai,168.0,44,4.8,6,1,Evening,1,Wallet,2024-12-18,12,1
ORD002906,Hyderabad House,Biryani,Hyderabad,204.0,32,4.5,2,0,Lunch,0,Card,2024-05-03,5,0
ORD002907,Saffron,North Indian,Hyderabad,321.0,30,4.2,2,1,Lunch,1,UPI,2024-09-16,9,0
ORD002908,Bawarchi,Biryani,Hyderabad,259.0,27,4.1,4,0,Evening,1,Wallet,2024-06-24,6,0
ORD002909,Dum Pukht,Biryani,Hyderabad,221.0,19,4.9,4,1,Lunch,0,UPI,2024-12-08,12,0
ORD002910,The Dessert Factory,Desserts,Delhi,180.0,28,4.3,2,0,Lunch,0,UPI,2024-06-18,6,0
ORD002911,Chinese Wok,Chinese,Chennai,403.0,26,4.4,6,0,Lunch,0,Wallet,2024-03-07,3,1
ORD002912,Bawarchi,Biryani,Mumbai,301.0,31,3.0,2,0,Evening,0,Card,2024-05-09,5,0
ORD002913,Bikanervala,Street Food,Mumbai,138.0,46,4.7,7,1,Lunch,0,Cash,2024-12-22,12,0
ORD002914,Wasabi,Sushi,Hyderabad,678.0,15,4.6,2,0,Lunch,0,UPI,2024-01-15,1,1
ORD002915,Murugan Idli Shop,South Indian,Hyderabad,150.0,27,4.6,4,0,Evening,1,Wallet,2024-03-18,3,0
ORD002916,Murugan Idli Shop,South Indian,Bangalore,237.0,33,4.3,6,0,Morning,0,Wallet,2024-02-17,2,1
ORD002917,Royal Biryani,Biryani,Mumbai,415.0,44,4.3,5,0,Evening,1,UPI,2024-02-14,2,1
ORD002918,Chaayos,Street Food,Chennai,199.0,35,4.4,1,1,Evening,0,Card,2024-11-13,11,0
ORD002919,Saffron,North Indian,Delhi,361.0,31,4.3,5,1,Late Night,0,UPI,2024-08-12,8,1
ORD002920,Green Bowl,Healthy,Bangalore,426.0,45,4.1,1,0,Lunch,0,Card,2024-05-04,5,0
ORD002921,Nourish,Healthy,Hyderabad,383.0,19,4.2,2,0,Late Night,0,UPI,2024-10-22,10,1
ORD002922,Naturals,Desserts,Chennai,188.0,36,4.3,4,1,Evening,1,Cash,2024-09-27,9,1
ORD002923,Murugan Idli Shop,South Indian,Bangalore,308.0,39,3.0,2,0,Evening,1,UPI,2024-10-18,10,0
ORD002924,Bawarchi,Biryani,Chennai,387.0,15,4.3,5,1,Late Night,0,Card,2024-07-04,7,1
ORD002925,Green Bowl,Healthy,Mumbai,309.0,31,4.7,6,1,Morning,1,UPI,2024-03-23,3,1
ORD002926,Royal Biryani,Biryani,Chennai,416.0,37,4.4,1,1,Morning,0,Card,2024-01-06,1,1
ORD002927,Keventers,Desserts,Kolkata,263.0,34,4.1,7,1,Lunch,1,UPI,2024-07-22,7,1
ORD002928,Dakshin,South Indian,Kolkata,308.0,33,4.6,7,1,Evening,0,UPI,2024-03-22,3,0
ORD002929,The Burger Club,Burger,Mumbai,391.0,19,3.5,3,0,Evening,1,UPI,2024-02-07,2,0
ORD002930,Nobu,Sushi,Mumbai,418.0,38,4.1,1,1,Evening,0,Cash,2024-02-27,2,0
ORD002931,Sushi Garden,Sushi,Bangalore,618.0,29,4.5,7,0,Late Night,1,Card,2024-01-11,1,0
ORD002932,Freshly,Healthy,Kolkata,329.0,23,4.5,1,0,Evening,1,Card,2024-05-23,5,1
ORD002933,Sakura Sushi,Sushi,Mumbai,584.0,45,4.2,4,0,Evening,1,Card,2024-05-12,5,1
ORD002934,Burger King,Burger,Hyderabad,197.0,28,4.2,1,0,Morning,0,UPI,2024-08-06,8,0
ORD002935,Dum Pukht,Biryani,Mumbai,452.0,33,3.5,6,0,Evening,1,Card,2024-10-17,10,0
ORD002936,Keventers,Desserts,Hyderabad,216.0,21,4.2,5,0,Evening,0,UPI,2024-07-16,7,0
ORD002937,Carl's Jr,Burger,Mumbai,301.0,40,4.9,3,1,Lunch,1,UPI,2024-05-27,5,1
ORD002938,Naturals,Desserts,Mumbai,179.0,43,4.3,3,0,Lunch,0,UPI,2024-11-07,11,0
ORD002939,Keventers,Desserts,Bangalore,169.0,40,4.3,7,1,Late Night,1,Card,2024-06-02,6,1
ORD002940,Saravana Bhavan,South Indian,Hyderabad,282.0,32,4.5,1,0,Evening,0,Cash,2024-11-21,11,1
ORD002941,Bawarchi,Biryani,Kolkata,358.0,32,5.0,6,0,Evening,1,UPI,2024-09-02,9,0
ORD002942,Oven Story,Street Food,Chennai,164.0,23,4.4,6,0,Lunch,1,Card,2024-03-03,3,1
ORD002943,Sakura Sushi,Sushi,Pune,421.0,34,4.0,2,0,Evening,1,UPI,2024-11-09,11,1
ORD002944,Bikanervala,Street Food,Bangalore,146.0,27,4.6,7,1,Lunch,1,UPI,2024-11-04,11,1
ORD002945,MTR,South Indian,Chennai,152.0,30,4.8,5,0,Lunch,0,Cash,2024-11-01,11,0
ORD002946,Naturals,Desserts,Mumbai,114.0,38,4.6,6,1,Lunch,1,UPI,2024-10-26,10,0
ORD002947,Freshly,Healthy,Hyderabad,408.0,34,4.4,5,1,Lunch,1,UPI,2024-11-10,11,1
ORD002948,Sushi Garden,Sushi,Hyderabad,521.0,33,4.2,2,0,Evening,1,Cash,2024-09-07,9,1
ORD002949,Edo Japan,Sushi,Bangalore,916.0,39,4.4,4,1,Evening,1,Card,2024-04-06,4,1
ORD002950,Paradise Biryani,Biryani,Hyderabad,382.0,31,4.4,4,0,Evening,0,Card,2024-03-19,3,1
ORD002951,The Oriental,Chinese,Ahmedabad,451.0,28,4.9,4,0,Evening,0,UPI,2024-01-03,1,0
ORD002952,Ovenstory,Pizza,Hyderabad,348.0,40,3.5,6,1,Lunch,0,UPI,2024-11-12,11,0
ORD002953,La Pino'z,Pizza,Mumbai,320.0,44,4.3,2,1,Evening,0,UPI,2024-06-05,6,1
ORD002954,Smoky Joe's,Pizza,Mumbai,486.0,51,4.3,4,1,Evening,0,Card,2024-07-12,7,0
ORD002955,Chinese Wok,Chinese,Bangalore,550.0,43,5.0,4,0,Lunch,0,Card,2024-01-19,1,1
ORD002956,Royal Biryani,Biryani,Delhi,213.0,34,3.0,1,1,Evening,0,UPI,2024-12-14,12,0
ORD002957,Dragon House,Chinese,Hyderabad,403.0,23,4.2,2,1,Late Night,1,Wallet,2024-01-24,1,0
ORD002958,Domino's,Pizza,Chennai,349.0,33,4.9,4,0,Evening,0,Wallet,2024-11-25,11,1
ORD002959,Dakshin,South Indian,Bangalore,281.0,25,4.1,5,0,Lunch,1,Cash,2024-05-14,5,0
ORD002960,Burger King,Burger,Delhi,319.0,35,4.6,6,0,Evening,1,Card,2024-06-11,6,1
ORD002961,Wow! Momo,Desserts,Delhi,121.0,32,4.5,4,0,Evening,1,Card,2024-08-04,8,1
ORD002962,Mainland China,Chinese,Pune,441.0,31,4.8,1,1,Evening,1,Cash,2024-03-03,3,1
ORD002963,Hyderabad House,Biryani,Pune,499.0,15,4.7,7,1,Lunch,1,UPI,2024-06-24,6,1
ORD002964,Royal Biryani,Biryani,Delhi,359.0,55,4.5,2,1,Lunch,0,Wallet,2024-03-18,3,1
ORD002965,Bikaner,Street Food,Bangalore,122.0,40,4.5,4,0,Lunch,0,Card,2024-03-15,3,0
ORD002966,The Burger Club,Burger,Mumbai,191.0,48,4.1,6,1,Evening,1,UPI,2024-01-14,1,0
ORD002967,Freshly,Healthy,Chennai,501.0,31,4.0,1,0,Morning,0,Card,2024-09-05,9,0
ORD002968,Nobu,Sushi,Pune,687.0,41,4.6,4,0,Lunch,1,UPI,2024-04-09,4,1
ORD002969,Pizza Hut,Pizza,Hyderabad,423.0,32,4.5,3,0,Lunch,0,UPI,2024-05-17,5,1
ORD002970,Salad Days,Healthy,Bangalore,262.0,41,4.6,4,1,Evening,1,Card,2024-04-09,4,0
ORD002971,Haldiram's,Street Food,Chennai,209.0,33,3.0,7,1,Evening,1,UPI,2024-04-18,4,0
ORD002972,La Pino'z,Pizza,Mumbai,528.0,50,4.8,6,1,Evening,0,UPI,2024-09-01,9,1
ORD002973,Carl's Jr,Burger,Bangalore,168.0,29,4.0,4,0,Evening,1,UPI,2024-06-26,6,0
ORD002974,Oven Story,Street Food,Mumbai,92.0,52,4.8,3,1,Lunch,1,UPI,2024-12-02,12,1
ORD002975,Ovenstory,Pizza,Delhi,659.0,36,4.1,6,0,Evening,1,UPI,2024-03-06,3,1
ORD002976,McDonald's,Burger,Ahmedabad,326.0,22,4.2,2,0,Evening,0,Cash,2024-12-27,12,0
ORD002977,Saffron,North Indian,Mumbai,285.0,43,4.7,6,1,Evening,0,UPI,2024-07-19,7,0
ORD002978,Nourish,Healthy,Hyderabad,388.0,19,4.4,4,0,Evening,1,Card,2024-08-08,8,0
ORD002979,Salad Days,Healthy,Hyderabad,325.0,24,4.6,2,0,Lunch,0,UPI,2024-04-27,4,1
ORD002980,Edo Japan,Sushi,Hyderabad,815.0,25,4.8,1,1,Evening,0,Cash,2024-07-27,7,1
ORD002981,Burger King,Burger,Mumbai,220.0,38,4.2,5,0,Evening,1,UPI,2024-05-05,5,0
ORD002982,The Oriental,Chinese,Mumbai,359.0,47,4.1,2,0,Lunch,1,UPI,2024-12-12,12,1
ORD002983,Moti Mahal,North Indian,Hyderabad,309.0,34,4.4,6,0,Evening,1,UPI,2024-03-21,3,1
ORD002984,Udupi Palace,South Indian,Delhi,176.0,35,4.3,4,0,Evening,0,UPI,2024-10-19,10,1
ORD002985,Domino's,Pizza,Chennai,345.0,33,4.6,6,1,Morning,0,UPI,2024-07-03,7,0
ORD002986,Punjab Grill,North Indian,Bangalore,254.0,51,3.0,1,1,Evening,0,Wallet,2024-05-06,5,0
